match_id,season,team,date,home_team,away_team,is_home,result,shots_rolling3,sog_rolling3,assists_rolling3,player_count_rolling3,avg_player_year_rolling3,shots_form_diff,sog_form_diff,assists_form_diff,player_count_form_diff,avg_player_year_form_diff,win_rate_diff,win_rate_rolling5,player_count,for,mid
2023-24__sat-30__thompson-rivers__trinity-western,2023-24,thompson-rivers,sat. 30,thompson rivers,trinity western,1,loss,11.333333333333334,5.0,1.3333333333333333,15.0,4.0,-2.666666666666666,-1.0,0.6666666666666666,-1.0,1.3529411764705883,-0.3,0.3,16,0.0,0.0
2023-24__sat-7__thompson-rivers__ubc-okanagan,2023-24,thompson-rivers,sat. 7,thompson rivers,ubc okanagan,1,win,7.333333333333333,4.0,1.0,15.0,4.0,-4.333333333333333,-2.333333333333333,-0.33333333333333326,-0.6666666666666661,1.3529411764705883,0.3,0.3,15,0.0,0.0
2023-24__sun-10__unbc__thompson-rivers,2023-24,thompson-rivers,sun. 10,unbc,thompson rivers,0,win,6.666666666666667,3.6666666666666665,1.0,15.333333333333334,4.0,-5.666666666666667,-3.3333333333333335,-0.6666666666666667,-0.6666666666666661,1.3529411764705883,0.0,0.4,17,0.0,0.0
2023-24__sun-22__macewan__thompson-rivers,2023-24,thompson-rivers,sun. 22,macewan,thompson rivers,0,win,6.333333333333333,4.333333333333333,1.0,16.0,4.0,-6.333333333333333,-1.0,0.0,0.3333333333333339,1.3529411764705883,0.0,0.6,13,0.0,0.0
2023-24__fri-1__trinity-western__unbc,2023-24,trinity-western,fri. 1,trinity western,unbc,1,draw,10.554166666666667,5.029166666666666,0.9083333333333334,15.000000000000004,2.6470588235294117,-4.929573170731706,-3.9423780487804896,-0.6567073170731708,-0.30081300813008127,0.0,0.16296747967479674,0.4733333333333333,16,0.0,0.0
2023-24__fri-20__trinity-western__ubc,2023-24,trinity-western,fri. 20,trinity western,ubc,1,loss,5.0,3.0,0.0,16.0,2.6470588235294117,0.0,1.0,-1.0,2.5,-1.3529411764705883,0.0,0.5,16,0.0,0.0
2023-24__fri-22__trinity-western__saskatchewan,2023-24,trinity-western,fri. 22,trinity western,saskatchewan,1,draw,6.5,3.0,0.5,16.0,2.6470588235294117,-4.698198198198199,-2.9639639639639643,-0.5450450450450453,0.5360360360360339,0.0,-0.08355855855855854,0.25,14,0.0,0.0
2023-24__fri-25__trinity-western__thompson-rivers,2023-24,trinity-western,fri. 25,trinity western,thompson rivers,1,win,7.666666666666667,3.0,0.3333333333333333,15.333333333333334,2.6470588235294117,-1.333333333333333,-1.5,-0.16666666666666669,2.333333333333334,-1.3529411764705883,-0.16666666666666669,0.3333333333333333,13,0.0,0.0
2023-24__fri-29__ubc-okanagan__trinity-western,2023-24,trinity-western,fri. 29,ubc okanagan,trinity western,0,loss,9.0,3.6666666666666665,0.3333333333333333,14.333333333333334,2.6470588235294117,-2.0,-1.0000000000000004,-0.6666666666666667,-1.9999999999999982,0.0,0.25,0.5,15,0.0,0.0
2023-24__fri-6__trinity-western__ufv,2023-24,trinity-western,fri. 6,trinity western,ufv,1,win,10.666666666666666,4.666666666666667,0.0,14.0,2.6470588235294117,-3.333333333333334,0.0,-1.0,-2.0,0.0,0.2,0.4,16,0.0,0.0
2023-24__fri-8__victoria__trinity-western,2023-24,trinity-western,fri. 8,victoria,trinity western,0,draw,11.666666666666666,6.0,0.6666666666666666,14.666666666666666,2.6470588235294117,5.666666666666666,1.666666666666667,-0.6666666666666666,0.0,2.6470588235294117,-0.30000000000000004,0.5,15,0.0,0.0
2023-24__sat-16__calgary__trinity-western,2023-24,trinity-western,sat. 16,calgary,trinity western,0,draw,12.333333333333334,6.333333333333333,0.6666666666666666,15.333333333333334,2.6470588235294117,-0.16666666666666607,0.833333333333333,-1.8333333333333335,0.8333333333333339,0.0,0.35,0.6,16,0.0,0.0
2023-24__sat-2__trinity-western__unbc,2023-24,trinity-western,sat. 2,trinity western,unbc,1,win,13.333333333333334,7.333333333333333,1.0,15.666666666666666,2.6470588235294117,-3.9999999999999982,-4.000000000000001,0.0,0.0,0.0,0.0,0.6,15,0.0,0.0
2023-24__sat-21__trinity-western__victoria,2023-24,trinity-western,sat. 21,trinity western,victoria,1,loss,15.0,7.0,0.3333333333333333,15.333333333333334,2.6470588235294117,5.0,2.666666666666667,0.3333333333333333,-0.6666666666666661,2.6470588235294117,-0.09999999999999998,0.6,17,0.0,0.0
2023-24__sat-26__trinity-western__ubc-okanagan,2023-24,trinity-western,sat. 26,trinity western,ubc okanagan,1,win,17.666666666666668,7.666666666666667,1.0,16.0,2.6470588235294117,5.333333333333334,0.3333333333333339,0.0,0.3333333333333339,0.0,0.6,0.6,16,0.0,0.0
2023-24__sat-30__thompson-rivers__trinity-western,2023-24,trinity-western,sat. 30,thompson rivers,trinity western,0,win,14.0,6.0,0.6666666666666666,16.0,2.6470588235294117,2.666666666666666,1.0,-0.6666666666666666,1.0,-1.3529411764705883,0.3,0.6,15,0.0,0.0
2023-24__sat-9__ubc__trinity-western,2023-24,trinity-western,sat. 9,ubc,trinity western,0,draw,11.666666666666666,5.0,0.6666666666666666,16.0,2.6470588235294117,3.333333333333332,2.3333333333333335,0.3333333333333333,0.6666666666666661,-1.3529411764705883,-0.30000000000000004,0.7,15,0.0,0.0
2023-24__sun-24__trinity-western__alberta,2023-24,trinity-western,sun. 24,trinity western,alberta,1,loss,11.666666666666666,5.333333333333333,0.0,15.333333333333334,2.6470588235294117,3.0,1.333333333333333,0.0,-0.33333333333333215,0.0,-0.20000000000000007,0.7,13,0.0,0.0
2023-24__sun-8__ufv__trinity-western,2023-24,trinity-western,sun. 8,ufv,trinity western,0,win,12.333333333333334,5.666666666666667,0.3333333333333333,14.333333333333334,2.6470588235294117,0.6666666666666679,-1.0,-2.6666666666666665,-1.666666666666666,0.0,0.3,0.5,15,0.0,0.0
2023-24__fri-1__ubc-okanagan__ubc,2023-24,ubc,fri. 1,ubc okanagan,ubc,0,win,7.714285714285715,3.25,0.4563492063492064,15.230158730158731,4.0,-6.7795414462081105,-4.132716049382715,-0.7473544973544973,-0.7636684303351,1.3529411764705883,0.562985008818342,0.8827380952380951,14,0.0,0.0
2023-24__fri-13__ubc__thompson-rivers,2023-24,ubc,fri. 13,ubc,thompson rivers,1,loss,3.0,2.0,1.0,14.0,4.0,0.0,-1.0,0.0,1.0,0.0,1.0,1.0,13,1.0,0.0
2023-24__fri-20__trinity-western__ubc,2023-24,ubc,fri. 20,trinity western,ubc,0,win,5.0,2.0,1.0,13.5,4.0,0.0,-1.0,1.0,-2.5,1.3529411764705883,0.0,0.5,15,0.0,0.0
2023-24__fri-22__ubc__calgary,2023-24,ubc,fri. 22,ubc,calgary,1,win,7.333333333333333,3.0,0.6666666666666666,14.0,4.0,-2.4912280701754392,-1.473684210526316,-0.3201754385964911,-1.6052631578947345,1.3529411764705883,0.10460526315789465,0.6666666666666666,15,0.0,0.0
2023-24__fri-25__unbc__ubc,2023-24,ubc,fri. 25,unbc,ubc,0,win,8.0,3.3333333333333335,0.3333333333333333,14.333333333333334,4.0,-6.666666666666666,-4.333333333333334,0.0,-1.0,1.3529411764705883,-0.08333333333333337,0.75,17,0.0,0.0
2023-24__fri-8__ubc__ufv,2023-24,ubc,fri. 8,ubc,ufv,1,win,7.666666666666667,3.6666666666666665,0.0,15.666666666666666,4.0,-9.666666666666664,-4.0,-2.0,-0.3333333333333339,1.3529411764705883,0.6000000000000001,0.8,16,0.0,0.0
2023-24__sat-14__ubc__ubc-okanagan,2023-24,ubc,sat. 14,ubc,ubc okanagan,1,win,5.0,2.0,0.0,16.0,4.0,-10.0,-5.0,-1.3333333333333333,0.3333333333333339,1.3529411764705883,0.4,0.8,15,0.0,0.0
2023-24__sat-16__macewan__ubc,2023-24,ubc,sat. 16,macewan,ubc,0,win,5.0,2.0,0.3333333333333333,16.0,4.0,-7.666666666666666,-5.666666666666667,-2.0,-0.33333333333333215,1.3529411764705883,0.8333333333333334,1.0,16,0.0,0.0
2023-24__sat-2__thompson-rivers__ubc,2023-24,ubc,sat. 2,thompson rivers,ubc,0,win,6.666666666666667,1.6666666666666667,0.3333333333333333,15.666666666666666,4.0,-4.999999999999999,-4.0,-1.3333333333333335,-0.3333333333333339,0.0,0.5,1.0,17,1.0,0.0
2023-24__sat-23__ubc__mount-royal,2023-24,ubc,sat. 23,ubc,mount royal,1,win,7.333333333333333,2.0,0.3333333333333333,16.0,4.0,0.6666666666666661,-0.6666666666666665,0.3333333333333333,1.666666666666666,1.3529411764705883,0.0,1.0,14,0.0,0.0
2023-24__sat-7__victoria__ubc,2023-24,ubc,sat. 7,victoria,ubc,0,win,7.0,1.3333333333333333,0.0,15.666666666666666,4.0,0.666666666666667,-1.3333333333333333,0.0,0.0,4.0,0.19999999999999996,1.0,15,0.0,0.0
2023-24__sat-9__ubc__trinity-western,2023-24,ubc,sat. 9,ubc,trinity western,1,draw,8.333333333333334,2.6666666666666665,0.3333333333333333,15.333333333333334,4.0,-3.333333333333332,-2.3333333333333335,-0.3333333333333333,-0.6666666666666661,1.3529411764705883,0.30000000000000004,1.0,14,0.0,0.0
2023-24__sun-17__lethbridge__ubc,2023-24,ubc,sun. 17,lethbridge,ubc,0,draw,9.333333333333334,4.333333333333333,0.6666666666666666,14.333333333333334,4.0,-7.999999999999998,-3.0,-1.0,-0.33333333333333215,1.3529411764705883,0.5,0.9,17,0.0,0.0
2023-24__sun-22__ufv__ubc,2023-24,ubc,sun. 22,ufv,ubc,0,win,12.0,6.0,1.0,15.333333333333334,4.0,-1.0,-2.666666666666666,-1.6666666666666665,-1.333333333333334,1.3529411764705883,0.6000000000000001,0.8,17,0.0,0.0
2023-24__sun-27__unbc__ubc,2023-24,ubc,sun. 27,unbc,ubc,0,win,9.0,5.0,0.6666666666666666,16.0,4.0,-7.333333333333332,-3.0,-1.0,0.3333333333333339,1.3529411764705883,0.5,0.8,17,0.0,0.0
2023-24__thu-5__ubc__victoria,2023-24,ubc,thu. 5,ubc,victoria,1,win,10.666666666666666,6.333333333333333,0.3333333333333333,17.0,4.0,-0.6666666666666679,1.666666666666666,-0.3333333333333333,0.6666666666666679,4.0,0.10000000000000009,0.8,14,0.0,0.0
2023-24__fri-1__ubc-okanagan__ubc,2023-24,ubc-okanagan,fri. 1,ubc okanagan,ubc,1,loss,14.493827160493826,7.382716049382715,1.2037037037037037,15.993827160493831,2.6470588235294117,6.7795414462081105,4.132716049382715,0.7473544973544973,0.7636684303351,-1.3529411764705883,-0.562985008818342,0.3197530864197531,16,0.0,0.0
2023-24__fri-13__victoria__ubc-okanagan,2023-24,ubc-okanagan,fri. 13,victoria,ubc okanagan,0,loss,18.0,10.0,0.0,16.0,2.6470588235294117,10.0,6.0,0.0,3.0,2.6470588235294117,-1.0,0.0,17,0.0,0.0
2023-24__fri-22__ubc-okanagan__mount-royal,2023-24,ubc-okanagan,fri. 22,ubc okanagan,mount royal,1,loss,14.0,7.5,1.0,16.5,2.6470588235294117,1.0,1.5,1.0,-0.5,0.0,-1.0,0.0,17,0.0,0.0
2023-24__fri-25__ufv__ubc-okanagan,2023-24,ubc-okanagan,fri. 25,ufv,ubc okanagan,0,win,13.0,6.666666666666667,1.0,16.666666666666668,2.6470588235294117,-1.666666666666666,-2.333333333333333,-0.6666666666666667,0.6666666666666679,0.0,-0.3333333333333333,0.0,15,0.0,0.0
2023-24__fri-29__ubc-okanagan__trinity-western,2023-24,ubc-okanagan,fri. 29,ubc okanagan,trinity western,1,win,11.0,4.666666666666667,1.0,16.333333333333332,2.6470588235294117,2.0,1.0000000000000004,0.6666666666666667,1.9999999999999982,0.0,-0.25,0.25,16,0.0,0.0
2023-24__fri-6__thompson-rivers__ubc-okanagan,2023-24,ubc-okanagan,fri. 6,thompson rivers,ubc okanagan,0,loss,13.666666666666666,6.0,0.3333333333333333,16.0,2.6470588235294117,5.333333333333332,3.0,0.0,0.6666666666666661,-1.3529411764705883,-0.09999999999999998,0.4,16,0.0,0.0
2023-24__sat-14__ubc__ubc-okanagan,2023-24,ubc-okanagan,sat. 14,ubc,ubc okanagan,0,loss,15.0,7.0,1.3333333333333333,15.666666666666666,2.6470588235294117,10.0,5.0,1.3333333333333333,-0.3333333333333339,-1.3529411764705883,-0.4,0.4,16,0.0,0.0
2023-24__sat-16__saskatchewan__ubc-okanagan,2023-24,ubc-okanagan,sat. 16,saskatchewan,ubc okanagan,0,loss,17.0,8.666666666666666,1.6666666666666667,16.0,2.6470588235294117,7.5,2.166666666666666,1.1666666666666667,-0.5,0.0,-0.09999999999999998,0.4,15,0.0,0.0
2023-24__sat-2__ubc-okanagan__victoria,2023-24,ubc-okanagan,sat. 2,ubc okanagan,victoria,1,loss,14.666666666666666,8.666666666666666,2.0,15.666666666666666,2.6470588235294117,3.333333333333332,2.666666666666666,1.6666666666666667,0.6666666666666661,2.6470588235294117,-0.29999999999999993,0.4,15,0.0,0.0
2023-24__sat-21__ubc-okanagan__unbc,2023-24,ubc-okanagan,sat. 21,ubc okanagan,unbc,1,loss,15.666666666666666,8.666666666666666,1.0,15.333333333333334,2.6470588235294117,1.3333333333333321,0.0,0.0,-0.33333333333333215,0.0,-0.2,0.2,17,0.0,0.0
2023-24__sat-26__trinity-western__ubc-okanagan,2023-24,ubc-okanagan,sat. 26,trinity western,ubc okanagan,0,loss,12.333333333333334,7.333333333333333,1.0,15.666666666666666,2.6470588235294117,-5.333333333333334,-0.3333333333333339,0.0,-0.3333333333333339,0.0,-0.6,0.0,15,0.0,0.0
2023-24__sat-7__thompson-rivers__ubc-okanagan,2023-24,ubc-okanagan,sat. 7,thompson rivers,ubc okanagan,0,loss,11.666666666666666,6.333333333333333,1.3333333333333333,15.666666666666666,2.6470588235294117,4.333333333333333,2.333333333333333,0.33333333333333326,0.6666666666666661,-1.3529411764705883,-0.3,0.0,17,0.0,0.0
2023-24__sun-1__ubc-okanagan__ufv,2023-24,ubc-okanagan,sun. 1,ubc okanagan,ufv,1,win,12.333333333333334,7.0,1.6666666666666667,16.333333333333332,2.6470588235294117,0.6666666666666679,1.333333333333333,0.6666666666666667,1.666666666666666,0.0,-0.2,0.0,15,0.0,0.0
2023-24__sun-22__ubc-okanagan__unbc,2023-24,ubc-okanagan,sun. 22,ubc okanagan,unbc,1,win,12.666666666666666,7.333333333333333,1.3333333333333333,15.666666666666666,2.6470588235294117,-2.666666666666668,-2.000000000000001,-0.6666666666666667,1.666666666666666,0.0,-0.2,0.2,16,0.0,0.0
2023-24__fri-13__unbc__ufv,2023-24,ufv,fri. 13,unbc,ufv,0,loss,11.170634920634921,6.130952380952381,1.277777777777778,15.269841269841274,2.6470588235294117,-5.829365079365079,0.13095238095238138,1.277777777777778,0.2698412698412742,0.0,-0.07638888888888884,0.42361111111111116,17,0.0,0.0
2023-24__fri-20__ufv__victoria,2023-24,ufv,fri. 20,ufv,victoria,1,win,18.0,14.0,3.0,17.0,2.6470588235294117,11.5,10.5,3.0,3.0,2.6470588235294117,-1.0,0.0,14,0.0,0.0
2023-24__fri-22__ufv__lethbridge,2023-24,ufv,fri. 22,ufv,lethbridge,1,loss,17.5,11.0,2.0,15.5,2.6470588235294117,7.5,8.0,1.5,1.0,0.0,0.5,0.5,17,0.0,0.0
2023-24__fri-25__ufv__ubc-okanagan,2023-24,ufv,fri. 25,ufv,ubc okanagan,1,loss,14.666666666666666,9.0,1.6666666666666667,16.0,2.6470588235294117,1.666666666666666,2.333333333333333,0.6666666666666667,-0.6666666666666679,0.0,0.3333333333333333,0.3333333333333333,17,0.0,0.0
2023-24__fri-29__thompson-rivers__ufv,2023-24,ufv,fri. 29,thompson rivers,ufv,0,loss,11.333333333333334,5.333333333333333,1.0,16.0,2.6470588235294117,2.333333333333334,1.333333333333333,0.33333333333333337,2.0,-1.3529411764705883,-0.08333333333333331,0.25,14,0.0,0.0
2023-24__fri-6__trinity-western__ufv,2023-24,ufv,fri. 6,trinity western,ufv,0,loss,14.0,4.666666666666667,1.0,16.0,2.6470588235294117,3.333333333333334,0.0,1.0,2.0,0.0,-0.2,0.2,17,0.0,0.0
2023-24__fri-8__ubc__ufv,2023-24,ufv,fri. 8,ubc,ufv,0,loss,17.333333333333332,7.666666666666667,2.0,16.0,2.6470588235294117,9.666666666666664,4.0,2.0,0.3333333333333339,-1.3529411764705883,-0.6000000000000001,0.2,13,0.0,0.0
2023-24__sat-16__alberta__ufv,2023-24,ufv,sat. 16,alberta,ufv,0,loss,21.666666666666668,10.0,2.0,14.666666666666666,2.6470588235294117,9.000000000000002,5.333333333333333,1.6666666666666667,-0.3333333333333339,0.0,-0.3333333333333333,0.0,15,0.0,0.0
2023-24__sat-26__ufv__thompson-rivers,2023-24,ufv,sat. 26,ufv,thompson rivers,1,win,16.333333333333332,9.666666666666666,2.3333333333333335,15.0,2.6470588235294117,3.9999999999999982,5.333333333333333,1.0000000000000002,-0.6666666666666661,-1.3529411764705883,-0.3,0.0,16,0.0,0.0
2023-24__sun-1__ubc-okanagan__ufv,2023-24,ufv,sun. 1,ubc okanagan,ufv,0,loss,11.666666666666666,5.666666666666667,1.0,14.666666666666666,2.6470588235294117,-0.6666666666666679,-1.333333333333333,-0.6666666666666667,-1.666666666666666,0.0,0.2,0.2,16,0.0,0.0
2023-24__sun-10__victoria__ufv,2023-24,ufv,sun. 10,victoria,ufv,0,loss,7.333333333333333,3.3333333333333335,1.0,15.666666666666666,2.6470588235294117,-2.666666666666667,-0.9999999999999996,0.6666666666666667,-0.3333333333333339,2.6470588235294117,-0.6000000000000001,0.2,17,0.0,0.0
2023-24__sun-15__unbc__ufv,2023-24,ufv,sun. 15,unbc,ufv,0,loss,8.333333333333334,5.0,1.0,16.333333333333332,2.6470588235294117,-7.999999999999998,-4.666666666666666,-0.6666666666666667,1.9999999999999982,0.0,-0.2,0.2,16,0.0,0.0
2023-24__sun-17__mount-royal__ufv,2023-24,ufv,sun. 17,mount royal,ufv,0,loss,10.666666666666666,7.333333333333333,1.6666666666666667,16.333333333333332,2.6470588235294117,-0.3333333333333339,4.333333333333333,1.0,2.333333333333332,0.0,-0.49999999999999994,0.2,17,0.0,0.0
2023-24__sun-22__ufv__ubc,2023-24,ufv,sun. 22,ufv,ubc,1,loss,13.0,8.666666666666666,2.6666666666666665,16.666666666666668,2.6470588235294117,1.0,2.666666666666666,1.6666666666666665,1.333333333333334,-1.3529411764705883,-0.6000000000000001,0.2,17,0.0,0.0
2023-24__sun-24__ufv__macewan,2023-24,ufv,sun. 24,ufv,macewan,1,win,13.333333333333334,7.666666666666667,3.3333333333333335,16.666666666666668,2.6470588235294117,1.6666666666666679,2.0,2.0,0.6666666666666679,0.0,-0.4,0.0,14,0.0,0.0
2023-24__sun-8__ufv__trinity-western,2023-24,ufv,sun. 8,ufv,trinity western,1,loss,11.666666666666666,6.666666666666667,3.0,16.0,2.6470588235294117,-0.6666666666666679,1.0,2.6666666666666665,1.666666666666666,0.0,-0.3,0.2,16,0.0,0.0
2023-24__fri-1__trinity-western__unbc,2023-24,unbc,fri. 1,trinity western,unbc,0,draw,15.483739837398373,8.971544715447155,1.5650406504065042,15.300813008130085,2.6470588235294117,4.929573170731706,3.9423780487804896,0.6567073170731708,0.30081300813008127,0.0,-0.16296747967479674,0.31036585365853653,15,0.0,0.0
2023-24__fri-13__unbc__ufv,2023-24,unbc,fri. 13,unbc,ufv,1,win,17.0,6.0,0.0,15.0,2.6470588235294117,5.829365079365079,-0.13095238095238138,-1.277777777777778,-0.2698412698412742,0.0,0.07638888888888884,0.5,16,0.0,0.0
2023-24__fri-22__unbc__alberta,2023-24,unbc,fri. 22,unbc,alberta,1,win,15.5,7.5,0.5,15.5,2.6470588235294117,-1.5,3.5,0.5,-0.5,0.0,-0.25,0.75,15,0.0,0.0
2023-24__fri-25__unbc__ubc,2023-24,unbc,fri. 25,unbc,ubc,1,loss,14.666666666666666,7.666666666666667,0.3333333333333333,15.333333333333334,2.6470588235294117,6.666666666666666,4.333333333333334,0.0,1.0,-1.3529411764705883,0.08333333333333337,0.8333333333333334,17,0.0,0.0
2023-24__fri-29__victoria__unbc,2023-24,unbc,fri. 29,victoria,unbc,0,loss,15.0,10.333333333333334,1.0,16.0,2.6470588235294117,9.0,5.333333333333334,-0.33333333333333326,2.0,2.6470588235294117,-0.125,0.625,15,0.0,0.0
2023-24__fri-8__unbc__thompson-rivers,2023-24,unbc,fri. 8,unbc,thompson rivers,1,win,15.0,10.0,0.6666666666666666,15.666666666666666,2.6470588235294117,8.0,6.666666666666666,0.3333333333333333,0.0,-1.3529411764705883,-0.09999999999999998,0.5,15,0.0,0.0
2023-24__sat-2__trinity-western__unbc,2023-24,unbc,sat. 2,trinity western,unbc,0,loss,17.333333333333332,11.333333333333334,1.0,15.666666666666666,2.6470588235294117,3.9999999999999982,4.000000000000001,0.0,0.0,0.0,0.0,0.6,17,0.0,0.0
2023-24__sat-21__ubc-okanagan__unbc,2023-24,unbc,sat. 21,ubc okanagan,unbc,0,win,14.333333333333334,8.666666666666666,1.0,15.666666666666666,2.6470588235294117,-1.3333333333333321,0.0,0.0,0.33333333333333215,0.0,0.2,0.4,15,0.0,0.0
2023-24__sat-30__victoria__unbc,2023-24,unbc,sat. 30,victoria,unbc,0,loss,13.333333333333334,8.0,1.3333333333333333,15.666666666666666,2.6470588235294117,7.666666666666667,6.0,1.3333333333333333,-0.6666666666666661,2.6470588235294117,-0.4,0.4,16,0.0,0.0
2023-24__sun-10__unbc__thompson-rivers,2023-24,unbc,sun. 10,unbc,thompson rivers,1,loss,12.333333333333334,7.0,1.6666666666666667,16.0,2.6470588235294117,5.666666666666667,3.3333333333333335,0.6666666666666667,0.6666666666666661,-1.3529411764705883,0.0,0.4,12,0.0,0.0
2023-24__sun-15__unbc__ufv,2023-24,unbc,sun. 15,unbc,ufv,1,win,16.333333333333332,9.666666666666666,1.6666666666666667,14.333333333333334,2.6470588235294117,7.999999999999998,4.666666666666666,0.6666666666666667,-1.9999999999999982,0.0,0.2,0.4,16,0.0,0.0
2023-24__sun-17__calgary__unbc,2023-24,unbc,sun. 17,calgary,unbc,0,loss,15.666666666666666,10.333333333333334,2.0,14.666666666666666,2.6470588235294117,3.666666666666666,3.666666666666667,0.6666666666666667,-0.3333333333333339,0.0,0.0,0.4,14,0.0,0.0
2023-24__sun-22__ubc-okanagan__unbc,2023-24,unbc,sun. 22,ubc okanagan,unbc,0,loss,15.333333333333334,9.333333333333334,2.0,14.0,2.6470588235294117,2.666666666666668,2.000000000000001,0.6666666666666667,-1.666666666666666,0.0,0.2,0.4,17,0.0,0.0
2023-24__sun-24__unbc__lethbridge,2023-24,unbc,sun. 24,unbc,lethbridge,1,draw,15.0,9.0,2.0,15.666666666666666,2.6470588235294117,2.666666666666666,3.666666666666667,0.6666666666666667,1.3333333333333321,0.0,-0.09999999999999998,0.2,16,0.0,0.0
2023-24__sun-27__unbc__ubc,2023-24,unbc,sun. 27,unbc,ubc,1,loss,16.333333333333332,8.0,1.6666666666666667,15.666666666666666,2.6470588235294117,7.333333333333332,3.0,1.0,-0.3333333333333339,-1.3529411764705883,-0.5,0.3,16,0.0,0.0
2023-24__fri-1__thompson-rivers__victoria,2023-24,victoria,fri. 1,thompson rivers,victoria,0,win,7.988372093023256,3.771317829457364,0.4844961240310077,15.531007751937985,0.0,-3.456072351421189,-1.3834440753045412,-0.9083610188261351,0.5706902916205259,-4.0,0.5394979697305279,0.8160852713178295,13,0.0,0.0
2023-24__fri-13__victoria__ubc-okanagan,2023-24,victoria,fri. 13,victoria,ubc okanagan,1,win,8.0,4.0,0.0,13.0,0.0,-10.0,-6.0,0.0,-3.0,-2.6470588235294117,1.0,1.0,15,0.0,0.0
2023-24__fri-20__ufv__victoria,2023-24,victoria,fri. 20,ufv,victoria,0,loss,6.5,3.5,0.0,14.0,0.0,-11.5,-10.5,-3.0,-3.0,-2.6470588235294117,1.0,1.0,13,0.0,0.0
2023-24__fri-22__victoria__macewan,2023-24,victoria,fri. 22,victoria,macewan,1,win,6.0,4.0,0.6666666666666666,13.666666666666666,0.0,-7.139639639639638,-2.6756756756756754,-1.0630630630630633,-1.9234234234234222,-2.6470588235294117,0.39436936936936934,0.6666666666666666,14,0.0,0.0
2023-24__fri-29__victoria__unbc,2023-24,victoria,fri. 29,victoria,unbc,1,win,6.0,5.0,1.3333333333333333,14.0,0.0,-9.0,-5.333333333333334,0.33333333333333326,-2.0,-2.6470588235294117,0.125,0.75,17,0.0,1.0
2023-24__fri-8__victoria__trinity-western,2023-24,victoria,fri. 8,victoria,trinity western,1,draw,6.0,4.333333333333333,1.3333333333333333,14.666666666666666,0.0,-5.666666666666666,-1.666666666666667,0.6666666666666666,0.0,-2.6470588235294117,0.30000000000000004,0.8,14,0.0,0.0
2023-24__sat-14__victoria__thompson-rivers,2023-24,victoria,sat. 14,victoria,thompson rivers,1,win,7.666666666666667,4.666666666666667,1.0,15.0,0.0,-0.33333333333333304,-0.6666666666666661,0.0,-0.6666666666666661,-4.0,0.09999999999999998,0.7,14,0.0,0.0
2023-24__sat-16__mount-royal__victoria,2023-24,victoria,sat. 16,mount royal,victoria,0,loss,7.0,3.3333333333333335,0.3333333333333333,15.0,0.0,-0.666666666666667,-0.33333333333333304,0.3333333333333333,0.3333333333333339,-2.6470588235294117,-0.30000000000000004,0.7,17,0.0,0.0
2023-24__sat-2__ubc-okanagan__victoria,2023-24,victoria,sat. 2,ubc okanagan,victoria,0,win,11.333333333333334,6.0,0.3333333333333333,15.0,0.0,-3.333333333333332,-2.666666666666666,-1.6666666666666667,-0.6666666666666661,-2.6470588235294117,0.29999999999999993,0.7,17,0.0,0.0
2023-24__sat-21__trinity-western__victoria,2023-24,victoria,sat. 21,trinity western,victoria,0,win,10.0,4.333333333333333,0.0,16.0,0.0,-5.0,-2.666666666666667,-0.3333333333333333,0.6666666666666661,-2.6470588235294117,0.09999999999999998,0.7,16,0.0,0.0
2023-24__sat-23__victoria__calgary,2023-24,victoria,sat. 23,victoria,calgary,1,win,9.0,3.6666666666666665,0.0,16.666666666666668,0.0,-2.0,-1.3333333333333335,-1.6666666666666667,1.6666666666666679,-2.6470588235294117,0.44999999999999996,0.7,16,0.0,0.0
2023-24__sat-30__victoria__unbc,2023-24,victoria,sat. 30,victoria,unbc,1,win,5.666666666666667,2.0,0.0,16.333333333333332,0.0,-7.666666666666667,-6.0,-1.3333333333333333,0.6666666666666661,-2.6470588235294117,0.4,0.8,15,0.0,1.0
2023-24__sat-7__victoria__ubc,2023-24,victoria,sat. 7,victoria,ubc,1,loss,6.333333333333333,2.6666666666666665,0.0,15.666666666666666,0.0,-0.666666666666667,1.3333333333333333,0.0,0.0,-4.0,-0.19999999999999996,0.8,17,0.0,0.0
2023-24__sun-10__victoria__ufv,2023-24,victoria,sun. 10,victoria,ufv,1,win,10.0,4.333333333333333,0.3333333333333333,16.0,0.0,2.666666666666667,0.9999999999999996,-0.6666666666666667,0.3333333333333339,-2.6470588235294117,0.6000000000000001,0.8,17,0.0,0.0
2023-24__sun-17__saskatchewan__victoria,2023-24,victoria,sun. 17,saskatchewan,victoria,0,draw,9.333333333333334,3.6666666666666665,0.3333333333333333,16.333333333333332,0.0,-1.666666666666666,-1.6666666666666665,-0.6666666666666667,0.9999999999999982,-2.6470588235294117,0.8,0.8,15,0.0,0.0
2023-24__thu-5__ubc__victoria,2023-24,victoria,thu. 5,ubc,victoria,0,loss,11.333333333333334,4.666666666666667,0.6666666666666666,16.333333333333332,0.0,0.6666666666666679,-1.666666666666666,0.3333333333333333,-0.6666666666666679,-4.0,-0.10000000000000009,0.7,14,0.0,0.0
